Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,2.8,,2.55
12M 2020,44.01,242.02,34.77,251.26,8.29,,1.51,,9.49,,1.25,,2.32,,2.66
12M 2021,52.71,186.6,34.66,204.65,6.92,5.77,1.96,2.1,11.45,11.34,1.34,1.33,2.25,2.25,3.73
12M 2022,60.22,161.97,34.73,187.46,6.06,5.29,2.25,2.31,9.74,8.09,1.26,1.13,2.31,2.31,2.5
12M 2023,74.44,324.66,45.38,353.72,4.9,4.62,1.12,0.76,8.75,8.91,0.8,0.62,0.96,0.96,3.3
12M 2024,69.66,402.35,59.27,412.74,5.24,4.97,0.91,0.91,6.55,6.13,0.65,0.64,0.98,0.98,3.35
