Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,243.91,0.00,243.91,10 B,21 B,31 B,26 B,(60 B)
12M 2017,1.55,179.64,1.55,179.64,19 B,10 B,28 B,23 B,(33 B)
12M 2018,0.63,179.78,0.63,179.78,16 B,0 B,16 B,11 B,(32 B)
12M 2019,0.61,179.84,0.61,179.84,6 B,0 B,6 B,3 B,(57 B)
12M 2020,0.40,176.84,0.40,176.84,6 B,0 B,6 B,(1 B),(53 B)
12M 2021,0.60,176.50,0.60,176.50,1 B,4 B,5 B,1 B,(45 B)
12M 2022,0.56,152.22,0.56,152.22,1 B,2 B,4 B,(2 B),(44 B)
12M 2023,0.40,147.94,0.40,147.94,1 B,1 B,2 B,(4 B),(40 B)
12M 2024,0.63,143.51,0.63,143.51,1 B,0 B,1 B,(2 B),(30 B)
