Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,,,0.0
12M 2020,49.75,,19.81,,7.34,,,,55.51,,2.15,,-1.64,,0.34
12M 2021,21.68,,46.72,,8.62,,,,64.76,,1.97,,-2.61,,0.55
12M 2022,44.88,,34.9,,8.13,,,,52.76,,1.54,,-1.76,,0.44
12M 2023,54.11,,40.45,,6.75,7.81,,,27.71,21.94,1.1,0.97,1.79,1.79,3.06
12M 2024,43.78,,59.6,,8.34,9.01,,,29.51,28.17,1.36,1.47,3.36,3.36,2.06
