Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12M 2020,0.34,0.34,-0.0,-1.39,-0.0,0.0,0.04,0.0,-2.39
12M 2021,0.55,0.55,-0.0,-1.83,-0.0,0.0,0.25,0.0,-2.83
12M 2022,0.44,0.44,-0.26,-4.5,-0.0,0.0,0.14,0.06,-5.5
12M 2023,3.06,3.06,0.11,2.19,0.0,0.0,-0.41,0.05,1.19
12M 2024,2.06,2.06,0.11,2.75,0.0,0.0,0.0,0.04,1.75
