Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,757433.04,0.00,757433.04,0 B,1 B,2 B,1 B,(47 B)
12M 2021,0.00,15.10,0.00,15.10,8 B,19 B,27 B,16 B,(39 B)
12M 2022,3.18,45.88,3.18,45.88,150 B,33 B,183 B,135 B,57 B
12M 2023,0.96,52.01,0.96,52.01,150 B,3 B,153 B,127 B,69 B
12M 2024,0.80,57.37,0.80,57.37,130 B,,130 B,121 B,(95 B)
