Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.05,0.05,1.15,34.49,0.0,0.0,0.48,0.03,33.51
12M 2021,0.59,0.23,0.36,2.62,0.0,0.0,0.21,0.14,1.57
12M 2022,1.21,0.64,0.64,2.1,0.0,0.0,0.47,0.3,1.09
12M 2023,1.22,0.8,0.47,1.99,0.0,0.0,0.39,0.24,0.98
12M 2024,0.78,0.41,0.36,2.25,0.0,0.0,0.34,0.16,1.24
