Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-0.03,,0.05
12M 2021,10.84,53.11,14.52,49.43,33.67,,6.87,,4.13,,1.37,,-4.42,,0.59
12M 2022,2.32,66.63,18.62,50.33,157.25,41.32,5.48,3.61,6.36,5.73,1.73,1.23,12.22,12.22,1.21
12M 2023,26.04,89.07,45.23,69.88,14.01,9.03,4.1,3.21,4.86,5.02,1.09,1.0,9.84,9.84,1.22
12M 2024,84.18,131.81,126.6,89.39,4.34,4.61,2.77,2.17,3.59,3.77,0.67,0.66,-5.09,-5.09,0.78
