Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2013,(3 B),(10 B),(13 B),-2.17
12M 2014,17 B,(17 B),0 B,0.03
12M 2015,76 B,(16 B),60 B,6.01
12M 2016,34 B,(3 B),31 B,3.03
12M 2017,18 B,(1 B),17 B,1.79
12M 2018,(5 B),(2 B),(7 B),-0.67
12M 2019,10 B,(9 B),1 B,0.11
12M 2020,33 B,(2 B),31 B,3.08
12M 2021,18 B,(1 B),17 B,1.84
12M 2022,(4 B),(1 B),(5 B),-0.39
12M 2023,(1 B),(0 B),(1 B),-0.10
12M 2024,0 B,(0 B),(0 B),0.01
