Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,1183246.17,0.00,1183246.17,13 B,259 B,272 B,269 B,126 B
12M 2020,0.00,61.07,0.00,61.07,94 B,195 B,289 B,270 B,24 B
12M 2021,1.62,94.53,1.62,94.53,162 B,543 B,705 B,628 B,379 B
12M 2022,0.92,92.19,0.92,92.19,391 B,764 B,"1,155 B","1,151 B",(313 B)
12M 2023,0.66,75.21,0.66,75.21,81 B,"1,068 B","1,149 B","1,148 B",(162 B)
12M 2024,0.15,65.99,0.15,65.99,81 B,"1,069 B","1,151 B","1,150 B",(277 B)
