Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,0.97,0.26,5.88,17.78,0.0,0.0,5.1,0.33,16.78
12M 2019,1.0,0.22,3.35,15.36,0.0,0.0,2.58,0.22,14.36
12M 2020,1.68,0.37,0.53,2.38,0.0,0.0,0.42,0.22,1.38
12M 2021,1.89,0.92,0.12,2.27,0.0,0.0,0.04,0.05,1.26
12M 2022,1.64,0.76,0.08,2.44,0.0,0.0,-0.0,0.03,1.43
12M 2023,1.75,0.75,0.01,2.36,0.0,0.0,-0.04,0.0,1.35
