Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.18,0.18,-110.59,-131.39,-0.0,0.0,-110.45,0.84,-130.37
12M 2021,0.53,0.53,4.77,6.7,0.0,0.0,4.7,0.71,5.62
12M 2022,0.23,0.22,2.64,4.07,0.0,0.0,2.54,0.65,3.07
12M 2023,0.55,0.55,1.55,3.02,0.0,0.0,1.55,0.51,2.02
12M 2024,1.65,1.64,0.21,1.45,0.0,0.0,0.17,0.14,0.43
