Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.36,0.0,0.0,1.64,0.0,0.0,-0.12,0.0,0.6
12M 2021,2.21,0.37,0.0,1.59,0.0,0.0,-0.07,0.0,0.57
12M 2022,2.54,0.59,0.0,1.31,0.0,0.0,-0.1,0.0,0.3
12M 2023,3.64,1.15,0.0,1.23,0.0,0.0,-0.1,0.0,0.21
12M 2024,8.44,1.93,0.01,1.11,0.0,0.0,-0.15,0.01,0.1
