Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,73.84,0.00,73.84,78 B,216 B,294 B,285 B,(71 B)
12M 2020,2.58,93.14,2.58,93.14,78 B,188 B,266 B,222 B,(6 B)
12M 2021,6.92,126.36,6.92,126.36,76 B,115 B,191 B,150 B,27 B
12M 2022,1.19,142.46,1.19,142.46,76 B,87 B,163 B,22 B,32 B
12M 2023,1.28,165.45,1.28,165.45,59 B,28 B,88 B,(29 B),94 B
12M 2024,1.99,173.18,1.99,173.18,16 B,13 B,28 B,(45 B),134 B
