Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-3.39,-3.39,0.23
12M 2020,39.75,,28.71,,9.18,7.32,,,0.6,0.61,0.5,0.49,-52.25,-52.25,0.95
12M 2021,65.89,,35.8,,5.54,5.34,,,0.87,0.89,0.63,0.62,15.2,15.2,1.24
12M 2022,69.56,,30.55,,5.25,6.74,,,0.83,0.76,0.56,0.52,12.53,12.53,1.18
12M 2023,51.45,,26.08,,7.09,9.22,,,0.71,0.73,0.5,0.53,3.86,3.86,2.27
12M 2024,72.82,,20.66,,5.01,4.2,,,0.67,0.69,0.47,0.49,2.39,2.39,4.33
