Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,22.29,0.00,22.29,,,,(1 B),7 B
12M 2021,0.00,32.39,0.00,32.39,0 B,0 B,1 B,0 B,6 B
12M 2022,2.42,52.14,2.42,52.14,4 B,7 B,11 B,8 B,(2 B)
12M 2023,2.11,56.94,2.11,56.94,13 B,23 B,36 B,35 B,(11 B)
12M 2024,5.92,59.13,5.92,59.13,21 B,33 B,54 B,53 B,(19 B)
