Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(9 B),(1 B),(10 B),-89556.74
12M 2019,10 B,(9 B),0 B,583.10
12M 2020,(1 B),(1 B),(2 B),-22487.81
12M 2021,27 B,(1 B),26 B,25.74
12M 2022,(46 B),(7 B),(52 B),-38.78
12M 2023,(9 B),(4 B),(14 B),-10.19
12M 2024,(16 B),(0 B),(16 B),-12.21
