Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.18,0.18,0.65,2.8,0.0,0.0,0.46,0.23,1.8
12M 2021,0.49,0.49,0.23,2.16,0.0,0.0,0.13,0.11,1.16
12M 2022,1.47,1.47,0.02,1.22,0.0,0.0,0.0,0.01,0.22
12M 2023,12.62,9.6,0.01,1.04,0.0,0.0,0.0,0.01,0.04
12M 2024,4.27,3.09,0.01,1.07,0.0,0.0,0.0,0.01,0.07
