Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.26,1.23,1.4,3.03,0.0,0.0,1.19,0.46,2.03
12M 2020,1.44,1.35,1.11,2.66,0.0,0.0,0.83,0.42,1.66
12M 2021,1.45,1.39,0.76,2.54,0.0,0.0,0.61,0.3,1.54
12M 2022,2.94,2.77,0.26,1.58,0.0,0.0,0.07,0.16,0.57
12M 2023,2.08,1.56,0.46,1.85,0.0,0.0,0.33,0.25,0.84
12M 2024,2.25,1.41,0.24,1.7,0.0,0.0,0.03,0.14,0.69
