Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(10 B),(1 B),(11 B),-880607.17
12M 2020,12 B,(0 B),11 B,888753.02
12M 2021,1 B,(0 B),0 B,29948.12
12M 2022,(14 B),(2 B),(17 B),-10.19
12M 2023,(35 B),(2 B),(37 B),-22.17
12M 2024,31 B,(2 B),29 B,17.56
