Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,6.52,6.52,0.0,1.24,0.0,0.0,-0.16,0.0,0.24
12M 2022,8.44,8.44,0.0,1.25,0.0,0.0,-0.11,0.0,0.25
12M 2023,2.9,2.9,0.93,2.1,0.0,0.0,0.46,0.44,1.1
12M 2024,2.25,2.25,0.73,1.94,0.0,0.0,0.35,0.38,0.93
