Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-265.63,,0.98
12M 2022,5.77,72.73,10.27,68.23,63.28,,5.02,,3.81,,1.53,,-11.69,,0.67
12M 2023,10.35,63.83,8.66,65.52,35.28,,5.72,,3.6,,1.84,,-276.26,,0.99
12M 2024,9.82,60.73,3.66,66.89,37.15,,6.01,,5.94,,2.36,,5.1,,3.07
