Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,0.98,0.51,0.0,1.36,0.0,0.0,-0.1,0.0,0.36
12M 2022,0.67,0.2,0.02,1.73,0.0,0.0,-0.05,0.01,0.69
12M 2023,0.99,0.49,0.08,1.95,0.0,0.0,-0.14,0.04,0.91
12M 2024,3.07,1.89,0.21,1.56,0.0,0.0,0.06,0.14,0.53
