Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,18181699.54,0.00,18181699.54,0 B,0 B,0 B,(2 B),(0 B)
12M 2022,0.00,3710738.08,0.00,3710738.08,0 B,0 B,0 B,(1 B),(3 B)
12M 2023,0.00,4653901.26,0.00,4653901.26,0 B,1 B,1 B,(3 B),(0 B)
12M 2024,0.00,98.28,0.00,98.28,1 B,9 B,9 B,3 B,24 B
