Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,(1 B),(1 B),(1 B),-11351.34
12M 2018,(8 B),(27 B),(35 B),-202.05
12M 2019,0 B,1 B,1 B,2.89
12M 2020,(0 B),(5 B),(5 B),-3.37
12M 2021,9 B,(8 B),1 B,0.74
12M 2022,(5 B),(0 B),(5 B),0.00
12M 2023,7 B,(0 B),6 B,3.92
12M 2024,3 B,(0 B),2 B,1.52
