Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,9 B,(12 B),(3 B),-1560.52
12M 2022,412 B,(42 B),370 B,38.73
12M 2023,(17 B),(101 B),(118 B),-10.53
12M 2024,(43 B),"(2,715 B)","(2,757 B)",-245.27
