Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-2.67,,0.68
12M 2022,24.33,159.07,58.66,124.74,15.0,22.71,2.29,3.36,3.02,5.85,1.04,1.75,3.35,3.35,1.98
12M 2023,19.33,230.94,39.24,211.03,18.88,39.01,1.58,1.28,2.74,2.64,0.56,0.51,0.82,0.82,3.49
12M 2024,44.96,29.03,37.96,36.03,8.12,3.94,12.58,9.69,3.11,1.95,0.79,0.53,2.38,2.38,1.95
