Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,0.68,0.42,0.0,2.25,0.0,0.0,-0.23,0.0,0.9
12M 2022,1.98,1.42,0.0,1.59,0.0,0.0,-0.23,0.0,0.42
12M 2023,3.49,2.66,0.69,2.12,0.0,0.0,0.13,0.32,1.01
12M 2024,1.95,1.75,2.6,5.81,0.0,0.0,1.71,0.45,3.96
