Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-3.03,,0.35
12M 2020,43.63,18.86,56.37,6.12,8.37,,19.36,,0.92,,0.7,,-4.39,,0.49
12M 2021,49.65,25.9,72.32,3.23,7.35,,14.09,,1.02,,0.74,,-5.0,,0.57
12M 2022,45.32,26.13,64.23,7.22,8.05,,13.97,,1.24,,0.85,,8.24,,1.42
12M 2023,75.2,41.39,86.19,30.4,4.85,4.32,8.82,6.79,0.91,0.92,0.52,0.45,2.21,2.21,1.78
12M 2024,87.28,34.33,80.15,41.46,4.18,3.98,10.63,12.42,0.91,0.87,0.5,0.49,3.56,3.56,1.54
