Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,3249154.23,0.00,3249154.23,55 B,100 B,154 B,150 B,(48 B)
12M 2020,0.00,3774001.89,0.00,3774001.89,51 B,78 B,128 B,127 B,(34 B)
12M 2021,0.00,4404221.20,0.00,4404221.20,42 B,82 B,124 B,118 B,(32 B)
12M 2022,0.00,69.42,0.00,69.42,43 B,64 B,107 B,99 B,24 B
12M 2023,0.86,98.02,0.86,98.02,55 B,57 B,112 B,96 B,69 B
12M 2024,1.66,63.32,1.66,63.32,72 B,60 B,133 B,126 B,53 B
