Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.35,0.29,3.05,4.44,0.0,0.0,2.97,0.69,3.44
12M 2020,0.49,0.41,2.18,3.46,0.0,0.0,2.15,0.63,2.47
12M 2021,0.57,0.43,1.8,3.29,0.0,0.0,1.72,0.55,2.3
12M 2022,1.42,1.3,0.95,2.07,0.0,0.0,0.88,0.46,1.07
12M 2023,1.78,1.61,0.53,1.7,0.0,0.0,0.45,0.31,0.7
12M 2024,1.54,1.45,0.57,1.7,0.0,0.0,0.54,0.34,0.7
