Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,86.50,0.00,86.50,,,0 B,(45 B),82 B
12M 2019,5.06,177.89,5.35,168.18,17 B,,17 B,10 B,198 B
12M 2020,0.32,155.85,0.66,75.44,,,,(0 B),109 B
12M 2021,3.12,16.05,9.31,5.37,,,,(0 B),(22 B)
12M 2022,-17.06,-2.93,-7.70,-6.49,,,,(0 B),(31 B)
12M 2023,-2.53,-19.80,-2.52,-19.87,,,,(0 B),(45 B)
12M 2024,-1.79,-27.86,-1.79,-27.92,,,,(0 B),(55 B)
