Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,3.68,3.29,0.92,2.29,0.0,0.0,0.7,0.4,1.25
12M 2021,2.56,2.3,0.77,2.15,0.0,0.0,0.54,0.36,1.11
12M 2022,3.47,3.16,0.51,1.84,0.0,0.0,0.28,0.28,0.81
12M 2023,3.33,3.13,0.71,2.0,0.0,0.0,0.44,0.36,0.97
12M 2024,2.03,1.62,0.84,2.16,0.0,0.0,0.7,0.39,1.13
