Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,1.2,,3.68
12M 2021,48.46,75.04,84.43,39.07,7.53,,4.86,,1.44,,0.26,,1.55,,2.56
12M 2022,32.49,47.82,62.38,17.93,11.23,,7.63,,2.54,,0.48,,2.02,,3.47
12M 2023,67.09,52.59,121.63,-1.95,5.44,7.82,6.94,5.96,0.98,0.79,0.26,0.23,1.13,1.13,3.33
12M 2024,45.36,87.3,154.93,-22.27,8.05,9.08,4.18,3.17,0.73,0.62,0.26,0.25,2.2,2.2,2.03
