Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,70 B,(33 B),37 B,8151.13
12M 2019,112 B,(62 B),50 B,5.29
12M 2020,182 B,(26 B),155 B,16.52
12M 2021,147 B,(99 B),(27 B),-2.85
12M 2022,89 B,(571 B),(482 B),-51.18
12M 2023,126 B,,(53 B),-5.60
12M 2024,390 B,,319 B,33.90
