Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,7.26,,2.21
12M 2021,50.38,8.5,6.92,51.96,7.24,,42.96,,1.59,,1.11,,-34.01,,0.85
12M 2022,20.6,9.84,10.78,19.66,17.72,,37.09,,1.33,,0.73,,1.04,,10.28
12M 2023,35.18,69.93,33.32,71.79,10.38,14.79,5.22,5.58,0.79,1.34,0.44,0.84,1.61,1.61,3.25
