Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.74,1.44,0.67,2.07,0.0,0.0,-0.01,0.33,1.07
12M 2021,5.45,2.92,0.01,1.22,0.0,0.0,0.01,0.01,0.22
12M 2022,2.76,1.29,0.01,1.51,0.0,0.0,-0.19,0.01,0.51
12M 2023,3.4,2.04,0.0,1.37,0.0,0.0,-0.34,0.0,0.36
12M 2024,2.45,1.48,0.0,1.59,0.0,0.0,-0.33,0.0,0.58
