Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,67.14,0.00,67.14,54 B,0 B,55 B,53 B,0 B
12M 2020,1.77,82.96,1.77,82.96,55 B,,55 B,55 B,39 B
12M 2021,1.12,84.87,1.12,84.87,50 B,,50 B,46 B,44 B
12M 2022,0.68,87.31,0.68,87.31,47 B,2 B,48 B,40 B,45 B
12M 2023,0.57,88.42,0.57,88.19,45 B,2 B,47 B,45 B,49 B
12M 2024,0.27,89.40,0.27,89.25,50 B,1 B,50 B,49 B,52 B
