Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,40 B,(26 B),13 B,22493.79
12M 2017,73 B,(123 B),(50 B),-49781.79
12M 2018,1 B,(117 B),(116 B),-115.78
12M 2019,(38 B),(183 B),(221 B),-157.74
12M 2020,18 B,(41 B),(23 B),-16.21
12M 2021,(20 B),(7 B),(27 B),-19.59
12M 2022,(34 B),(7 B),(41 B),-29.23
