Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.42,0.4,1.26,2.74,0.0,0.0,1.12,0.46,1.74
12M 2020,0.47,0.45,1.02,2.49,0.0,0.0,0.87,0.41,1.49
12M 2021,1.4,1.32,0.78,1.95,0.0,0.0,0.68,0.4,0.95
12M 2022,0.51,0.48,0.75,1.97,0.0,0.0,0.54,0.38,0.97
12M 2023,3.54,3.44,0.37,1.5,0.0,0.0,0.03,0.25,0.5
12M 2024,3.65,3.56,0.37,1.49,0.0,0.0,0.05,0.25,0.49
