Period,Total Pendapatan,Total Beban Pokok Penjualan,Laba Kotor,Total Beban Usaha,Beban Penjualan,Beban Umum Dan Administrasi,Total Beban Usaha,Laba Usaha,Penghasilan/Beban Lain-Lain,Pendapatan Keuangan,Beban Keuangan,Others,Total Penghasilan/Beban Lain-Lain,Laba Sebelum Pajak,Beban Pajak Penghasilan,Pajak Kini,Pajak Tangguhan,Adjustment,Total Beban Pajak Penghasilan,Laba Bersih Dari Operasi Yang Dilanjutkan,Hak Minoritas,Laba Bersih Tahun Berjalan,Pendapatan Komprehensif Lain,Others,Total Pendapatan Komprehensif Lain,Jumlah Laba Komprehensif,Laba Bersih Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Bersih Yang Dapat Diatribusikan Kepada,Laba Komprehensif Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Komprehensif Yang Dapat Diatribusikan Kepada
12M 2019,376222114796.000000,-324259083368.000000,51963031428.000000,-32263545050.000000,-9255983915.000000,-23007561135.000000,-32263545050.000000,19699486378.000000,-17263171295.000000,,-11331264132.000000,-5931907163.000000,-17263171295.000000,2436315083.000000,-1458192035.000000,,,,-1458192035.000000,978123048.000000,,978123048.000000,380870205.000000,380870205.000000,380870205.000000,1358993253.000000,978123048.000000,967868138.000000,10254910.000000,978123048.000000,1358993253.000000,1333145650.000000,25847603.000000,1358993253.000000
12M 2020,516388569802.000000,-468479571962.000000,47908997840.000000,-34202193749.000000,-11205741233.000000,-22996452516.000000,-34202193749.000000,13706804091.000000,-11744879885.000000,,-12129648894.000000,384769009.000000,-11744879885.000000,1961924206.000000,-765001787.000000,,,,-765001787.000000,1196922419.000000,,1196922419.000000,-86711316.000000,-86711316.000000,-86711316.000000,1110211103.000000,1196922419.000000,1194654913.000000,2267506.000000,1196922419.000000,1110211103.000000,1107261559.000000,2949544.000000,1110211103.000000
12M 2021,1129864264910.000000,-1047782502477.000000,82081762433.000000,-60193033052.000000,-30088426956.000000,-30104606096.000000,-60193033052.000000,21888729381.000000,-8797118678.000000,1610941157.000000,-11218018091.000000,809958256.000000,-8797118678.000000,13091610703.000000,-2899934390.000000,,,,-2899934390.000000,10191676313.000000,,10191676313.000000,-184283533.000000,-184283533.000000,-184283533.000000,10007392780.000000,10191676313.000000,10162989270.000000,28687043.000000,10191676313.000000,10007392780.000000,9980733904.000000,26658876.000000,10007392780.000000
12M 2022,500912131206.000000,-438502844792.000000,62409286414.000000,-52257696346.000000,-20989673111.000000,-31268023235.000000,-52257696346.000000,10151590068.000000,-6364116523.000000,169302175.000000,-8413328697.000000,1879909999.000000,-6364116523.000000,3787473545.000000,-1642932174.000000,,,,-1642932174.000000,2144541371.000000,,2144541371.000000,584556168.000000,584556168.000000,584556168.000000,2729097539.000000,2144541371.000000,2138527863.000000,6013508.000000,2144541371.000000,2729097539.000000,2719145070.000000,9952469.000000,2729097539.000000
12M 2023,511298789911.000000,-468660552865.000000,42638237046.000000,-37098084903.000000,-9015843239.000000,-28082241664.000000,-37098084903.000000,5540152143.000000,-9191695249.000000,182341046.000000,-12237396653.000000,2863360358.000000,-9191695249.000000,-3651543106.000000,-369006284.000000,,,,-369006284.000000,-4020549390.000000,,-4020549390.000000,-621031520.000000,-621031520.000000,-621031520.000000,-4641580910.000000,-4020549390.000000,-3933522405.000000,-87026985.000000,-4020549390.000000,-4641580910.000000,-4551996962.000000,-89583948.000000,-4641580910.000000
12M 2024,532254870609.000000,-468989316742.000000,63265553867.000000,-41768536236.000000,-16508075586.000000,-25260460650.000000,-41768536236.000000,21497017631.000000,-13365268369.000000,186290312.000000,-17710181240.000000,4158622559.000000,-13365268369.000000,8131749262.000000,-1420926761.000000,,,,-1420926761.000000,6710822501.000000,,6710822501.000000,726083918.000000,726083918.000000,726083918.000000,7436906419.000000,6710822501.000000,6693797275.000000,17025226.000000,6710822501.000000,7436906419.000000,7432170101.000000,4736318.000000,7436906419.000000
