Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,182.77,0.00,182.77,,,,,32 B
12M 2018,1.02,139.78,1.02,139.78,,,,,57 B
12M 2019,1.94,154.70,1.94,154.70,,,,,56 B
12M 2020,1.80,150.37,1.80,150.37,,,,,42 B
12M 2021,1.55,482.65,1.55,482.65,,,,,304 B
12M 2022,0.44,404.64,0.44,404.64,,,,,238 B
12M 2023,0.83,299.47,0.83,299.47,,,,,176 B
12M 2024,2.08,312.51,2.08,312.51,,,,,185 B
