Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2013,0.00,277723537.97,0.00,271249417.90,190 B,80 B,270 B,228 B,(220 B)
12M 2014,1.33,188.27,1.37,183.85,6 B,952 B,958 B,471 B,499 B
12M 2015,0.40,183.91,0.42,177.91,6 B,"1,052 B","1,059 B","1,056 B",(31 B)
12M 2016,0.65,184.00,0.67,178.28,6 B,"1,167 B","1,173 B","1,171 B",(100 B)
12M 2017,0.55,176.36,0.57,170.85,223 B,869 B,"1,092 B","1,091 B",(398 B)
12M 2018,0.34,146.89,0.35,141.66,"1,114 B",72 B,"1,185 B","1,184 B","(1,460 B)"
12M 2019,0.37,135.61,0.38,130.67,"1,073 B",87 B,"1,160 B","1,159 B","(1,532 B)"
12M 2020,0.95,52.84,0.98,51.27,9 B,102 B,111 B,111 B,(85 B)
