Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,63.29,0.00,63.13,8 B,1 B,9 B,5 B,(9 B)
12M 2019,13.14,108.44,13.15,108.33,12 B,1 B,12 B,11 B,20 B
12M 2020,3.67,68.63,3.67,68.63,28 B,0 B,29 B,26 B,8 B
12M 2021,3.67,59.91,4.00,54.94,28 B,,28 B,22 B,(23 B)
12M 2022,1.33,63.35,1.41,59.37,29 B,2 B,30 B,22 B,(8 B)
12M 2023,0.67,74.13,0.87,57.22,29 B,0 B,30 B,17 B,3 B
12M 2024,1.17,58.90,1.17,58.90,26 B,1 B,27 B,10 B,(16 B)
