Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,58786.25,0.00,58786.25,117 B,,138 B,124 B,(75 B)
12M 2017,15.72,94.81,15.72,94.81,109 B,9 B,117 B,51 B,20 B
12M 2018,13.74,116.46,13.74,116.46,119 B,,213 B,144 B,64 B
12M 2019,13.14,29.98,13.36,29.50,188 B,70 B,257 B,192 B,139 B
12M 2020,6.09,31.20,6.18,30.72,141 B,,193 B,118 B,54 B
12M 2021,3.05,34.37,3.10,33.90,155 B,849 B,"1,004 B",827 B,460 B
12M 2022,1.65,30.32,1.68,29.84,543 B,956 B,"1,499 B","1,445 B",(30 B)
12M 2023,1.70,29.42,1.73,28.94,169 B,"1,375 B","1,545 B","1,498 B",137 B
12M 2024,0.65,24.63,0.66,24.15,"1,501 B",,"1,501 B","1,496 B","(1,579 B)"
