Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2015,(1 B),(0 B),(1 B),-1.13
12M 2016,41 B,(2 B),39 B,38.94
12M 2017,(77 B),(4 B),(80 B),-16.09
12M 2018,(104 B),(5 B),(109 B),-21.71
12M 2019,(45 B),(1 B),(47 B),-9.32
12M 2020,(6 B),(2 B),(2 B),-1.56
12M 2021,24 B,(1 B),23 B,4.21
12M 2022,7 B,(2 B),5 B,0.97
