Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2015,4.06,125.53,4.06,125.53,8 B,,8 B,5 B,118 B
12M 2016,4.22,127.93,4.22,127.93,,,,(11 B),126 B
12M 2017,6.38,41.07,6.72,38.97,629 B,,629 B,567 B,198 B
12M 2018,5.08,38.35,5.29,36.88,533 B,,533 B,489 B,203 B
12M 2019,3.42,14.60,3.81,13.12,115 B,450 B,565 B,535 B,538 B
12M 2020,5.68,8.81,5.68,8.81,40 B,323 B,363 B,347 B,355 B
12M 2021,11.06,4.52,11.06,4.52,39 B,301 B,340 B,316 B,308 B
12M 2022,-29.94,-1.67,-29.94,-1.67,39 B,275 B,313 B,305 B,234 B
