Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,640376.60,0.00,640376.60,358 B,150 B,508 B,291 B,(114 B)
12M 2019,0.00,672146.10,0.00,672146.10,235 B,494 B,729 B,204 B,25 B
12M 2020,0.00,653195.82,0.00,653195.82,343 B,510 B,853 B,(101 B),278 B
12M 2021,2.41,1534.48,2.41,1534.48,81 B,106 B,187 B,"(3,073 B)","2,734 B"
12M 2022,2.93,2376.83,2.93,2376.83,32 B,,32 B,"(4,086 B)","4,428 B"
12M 2023,2.34,2416.72,2.34,2416.72,,,,"(3,444 B)","3,877 B"
12M 2024,2.12,2499.74,2.12,2499.74,,,,"(2,451 B)","2,990 B"
