Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,357 B,(65 B),292 B,91141.91
12M 2019,"1,175 B",(516 B),659 B,205943.05
12M 2020,"1,553 B",(103 B),"1,450 B",453225.68
12M 2021,"4,476 B",(637 B),"3,839 B",1079.62
12M 2022,"5,518 B",(964 B),"4,554 B",1280.87
12M 2023,"3,397 B",(720 B),"2,677 B",752.92
12M 2024,"1,946 B",(440 B),"1,506 B",423.54
