Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.38,0.24,7.72,9.64,0.0,0.0,7.56,0.8,8.64
12M 2020,0.41,0.29,7.1,8.79,0.0,0.0,6.97,0.81,7.79
12M 2021,1.1,0.85,3.85,5.32,0.0,0.0,3.51,0.72,4.32
12M 2022,0.98,0.51,3.34,4.82,0.0,0.0,3.28,0.69,3.82
12M 2023,0.94,0.57,1.98,3.46,0.0,0.0,1.75,0.57,2.46
12M 2024,1.15,0.93,1.46,2.73,0.0,0.0,1.18,0.54,1.73
