Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,2584.84,0.00,2584.11,157 B,46 B,204 B,195 B,30 B
12M 2022,0.00,2889.18,0.00,2888.53,90 B,37 B,127 B,108 B,146 B
12M 2023,2.90,197.97,2.90,197.94,106 B,5 B,110 B,(4 B),376 B
12M 2024,1.59,195.26,1.59,195.24,222 B,43 B,266 B,220 B,(30 B)
