Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.13,1.12,0.25,1.42,0.0,0.0,0.24,0.18,0.42
12M 2022,2.1,2.09,0.14,1.21,0.0,0.0,0.12,0.11,0.21
12M 2023,3.14,3.13,0.09,1.17,0.0,0.0,-0.0,0.08,0.16
12M 2024,0.9,0.9,0.2,1.29,0.0,0.0,0.17,0.15,0.29
