Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,576.59,0.00,576.59,113 B,104 B,217 B,170 B,(62 B)
12M 2019,2.80,654.39,2.80,654.39,68 B,102 B,170 B,130 B,41 B
12M 2020,1.05,506.04,1.05,506.04,39 B,87 B,126 B,80 B,4 B
12M 2021,1.04,628.53,1.04,628.53,43 B,45 B,87 B,(165 B),175 B
12M 2022,1.04,814.38,1.04,814.38,135 B,,135 B,(275 B),219 B
12M 2023,0.93,839.87,0.93,839.87,,,,(403 B),402 B
12M 2024,0.74,843.79,0.74,843.79,,,,(452 B),440 B
