Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,2.75,2.75,1.82,4.65,0.0,0.0,1.61,0.39,3.65
12M 2021,0.32,0.32,1.19,4.05,0.0,0.0,1.09,0.29,3.05
12M 2022,1.14,1.14,0.77,2.38,0.0,0.0,0.54,0.32,1.37
12M 2023,2.85,2.85,0.75,2.56,0.0,0.0,0.6,0.29,1.55
12M 2024,1.86,1.86,0.76,2.93,0.0,0.0,0.67,0.26,1.93
