Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1038549.63,0.00,1036178.53,,219 B,219 B,194 B,32 B
12M 2021,0.00,146.52,0.00,137.53,,201 B,201 B,185 B,(113 B)
12M 2022,4.59,136.21,4.87,128.27,,306 B,306 B,213 B,22 B
12M 2023,4.56,154.67,5.09,138.64,2 B,336 B,338 B,270 B,101 B
12M 2024,5.98,153.83,6.60,139.43,2 B,339 B,341 B,304 B,75 B
