Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1921394.27,0.00,1921394.27,14 B,7 B,21 B,(33 B),26 B
12M 2021,0.00,2682106.92,0.00,2682106.92,7 B,,7 B,7 B,29 B
12M 2022,0.00,2975063.96,0.00,2975063.96,,,,(0 B),41 B
12M 2023,3.00,54.71,3.03,54.07,,,,(70 B),237 B
12M 2024,0.98,54.18,0.99,53.53,,,,(1 B),160 B
