Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,11.97,,1.19
12M 2021,70.92,49.17,50.71,69.38,5.15,,7.42,,5.9,,1.55,,11.83,,1.24
12M 2022,185.47,285.12,181.78,288.81,1.97,,1.28,,1.44,,0.46,,2.29,,1.52
12M 2023,155.38,375.51,168.05,362.84,2.35,3.66,0.97,2.0,0.95,1.51,0.27,0.4,0.34,0.34,5.19
12M 2024,127.91,223.33,102.44,248.8,2.85,2.86,1.63,1.72,0.81,0.79,0.29,0.29,0.73,0.73,4.17
