Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,10606749.35,0.00,10606749.35,4 B,470 B,473 B,(186 B),"1,196 B"
12M 2019,1.05,131.17,1.05,131.17,124 B,155 B,279 B,(0 B),"1,298 B"
12M 2020,0.75,140.17,0.75,140.17,167 B,,167 B,(356 B),"1,109 B"
12M 2021,0.95,150.51,0.95,150.51,,,,(890 B),"1,123 B"
12M 2022,0.92,165.97,0.92,165.97,,,,(478 B),"1,372 B"
12M 2023,0.77,184.59,0.77,184.59,,,,(561 B),"1,382 B"
12M 2024,0.62,192.53,0.62,192.53,2 B,,2 B,(669 B),"1,236 B"
