Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,1006907.21,0.00,1005181.27,2 B,13 B,15 B,11 B,75 B
12M 2022,0.00,26.16,0.00,26.13,2 B,15 B,17 B,15 B,73 B
12M 2023,0.55,39.99,0.55,39.97,6 B,27 B,33 B,22 B,97 B
12M 2024,0.43,41.45,0.43,41.44,11 B,22 B,33 B,24 B,103 B
