Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,831.63,0.00,831.63,"2,363 B","2,318 B","4,681 B","4,472 B","2,672 B"
12M 2017,1.39,972.54,1.39,972.54,"2,862 B","3,264 B","6,126 B","5,834 B","3,765 B"
12M 2018,2.58,1084.53,2.58,1084.53,"3,266 B","3,570 B","6,837 B","6,629 B","4,097 B"
12M 2019,1.82,102.31,1.82,102.31,"3,168 B","2,386 B","5,554 B","5,325 B","2,631 B"
12M 2020,1.13,44.40,1.37,36.42,"2,738 B","1,603 B","4,342 B","3,881 B",367 B
12M 2021,3.09,16.17,5.22,9.57,"1,864 B","1,705 B","3,569 B","3,135 B",460 B
12M 2022,3.08,27.23,3.95,21.26,"1,673 B","1,089 B","2,761 B","2,325 B",72 B
12M 2023,2.49,40.19,2.91,34.37,"2,116 B",246 B,"2,362 B","1,898 B",(454 B)
12M 2024,1.68,53.61,1.88,47.94,"1,813 B",129 B,"1,942 B","1,590 B",(410 B)
