Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,2.38,,1.8
12M 2020,215.88,261.78,14.48,463.18,1.69,1.38,1.39,1.26,17.62,19.83,0.53,0.39,0.57,0.57,3.64
12M 2021,306.15,320.11,0.53,625.73,1.19,1.19,1.14,1.16,21.05,24.35,0.34,0.35,0.51,0.51,3.47
12M 2022,284.31,295.95,0.44,579.82,1.28,1.29,1.23,1.21,16.9,12.1,0.38,0.38,0.55,0.55,3.54
12M 2023,574.75,710.98,3.89,1281.84,0.64,0.64,0.51,0.52,5.4,5.71,0.17,0.17,0.26,0.26,3.24
