Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,1 B,(1 B),(0 B),-101498.84
12M 2021,0 B,(0 B),(0 B),-64838.81
12M 2022,(1 B),,(1 B),-5.50
12M 2023,(8 B),(4 B),(11 B),-7.95
12M 2024,(4 B),(7 B),(11 B),-7.48
