Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,1.77,,3.27
12M 2021,65.68,,,65.68,5.56,,,,1.21,,0.16,,1.39,,3.8
12M 2022,71.76,,,71.76,5.09,,,,1.02,,0.17,,1.44,,3.97
12M 2023,73.69,,,73.69,4.95,5.45,,,0.97,0.98,0.17,0.17,1.41,1.41,2.76
12M 2024,67.67,,,67.67,5.39,5.38,,,0.83,0.76,0.16,0.16,1.93,1.93,1.85
