Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,,,,0.00
12M 2020,(1 B),(1 B),(2 B),-103.48
12M 2021,3 B,(4 B),(0 B),-0.45
12M 2022,0 B,(4 B),(4 B),-1.75
12M 2023,(2 B),(5 B),(7 B),-2.65
12M 2024,16 B,(6 B),9 B,3.49
