Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,,,0.55
12M 2020,41.3,15.23,5.57,50.96,8.84,,23.96,,11.78,,3.53,,-6.35,,0.55
12M 2021,31.76,13.44,4.72,40.48,11.49,,27.16,,12.49,,3.48,,-39.46,,0.9
12M 2022,26.84,16.63,6.9,36.57,13.6,,21.95,,10.24,,2.47,,10.55,,1.37
12M 2023,22.68,18.96,6.64,35.0,16.09,,19.25,,12.44,,1.91,,2.7,,2.63
12M 2024,26.65,24.51,9.55,41.61,13.7,,14.89,,10.59,,1.4,,2.45,,2.84
